fish,metric,y,baseline,recovery,drug,dose
29,sum_distance_dark_epoch_3,0.38002598,0,0,1,0.05
30,sum_distance_dark_epoch_1,0.25140206,0,0,1,0.05
30,sum_distance_dark_epoch_2,0.22346631,0,0,1,0.05
30,sum_distance_dark_epoch_3,0.20808520000000005,0,0,1,0.05
31,sum_distance_dark_epoch_1,0.19094007,0,0,1,0.05
31,sum_distance_dark_epoch_2,0.28971279,0,0,1,0.05
31,sum_distance_dark_epoch_3,0.29462131,0,0,1,0.05
32,sum_distance_dark_epoch_1,0.25739245,0,0,1,0.05
32,sum_distance_dark_epoch_2,0.33161695,0,0,1,0.05
32,sum_distance_dark_epoch_3,0.21615786,0,0,1,0.05
33,sum_distance_dark_epoch_1,0.23009242,0,0,1,0.05
33,sum_distance_dark_epoch_2,0.22256391,0,0,1,0.05
33,sum_distance_dark_epoch_3,0.21687401,0,0,1,0.05
34,sum_distance_dark_epoch_1,0.2465934,0,0,1,0.05
34,sum_distance_dark_epoch_2,0.33851902,0,0,1,0.05
34,sum_distance_dark_epoch_3,0.29508611,0,0,1,0.05
35,sum_distance_dark_epoch_1,0.44890701,0,0,1,0.05
35,sum_distance_dark_epoch_2,0.36993665,0,0,1,0.05
35,sum_distance_dark_epoch_3,0.41283737,0,0,1,0.05
36,sum_distance_dark_epoch_1,0.43398479,0,0,1,0.05
36,sum_distance_dark_epoch_2,0.23823331,0,0,1,0.05
36,sum_distance_dark_epoch_3,0.41309439,0,0,1,0.05
37,sum_distance_dark_epoch_1,0.56476335,0,0,1,0.05
37,sum_distance_dark_epoch_2,0.66022611,0,0,1,0.05
37,sum_distance_dark_epoch_3,0.68036008,0,0,1,0.05
38,sum_distance_dark_epoch_1,0.35560534,0,0,1,0.05
38,sum_distance_dark_epoch_2,0.33361796,0,0,1,0.05
38,sum_distance_dark_epoch_3,0.38655892,0,0,1,0.05
39,sum_distance_dark_epoch_1,0.48401686,0,0,1,0.05
39,sum_distance_dark_epoch_2,0.49091927,0,0,1,0.05
39,sum_distance_dark_epoch_3,0.56754396,0,0,1,0.05
40,sum_distance_dark_epoch_1,0.22143282,0,0,1,0.05
40,sum_distance_dark_epoch_2,0.21062621,0,0,1,0.05
40,sum_distance_dark_epoch_3,0.18557984,0,0,1,0.05
21,sum_distance_dark_epoch_all,1.25507857,0,0,1,0.05
22,sum_distance_dark_epoch_all,2.1453054,0,0,1,0.05
23,sum_distance_dark_epoch_all,0.74773759,0,0,1,0.05
24,sum_distance_dark_epoch_all,0.8013825,0,0,1,0.05
25,sum_distance_dark_epoch_all,0.65958542,0,0,1,0.05
26,sum_distance_dark_epoch_all,0.67468617,0,0,1,0.05
27,sum_distance_dark_epoch_all,1.10076928,0,0,1,0.05
28,sum_distance_dark_epoch_all,1.26777873,0,0,1,0.05
29,sum_distance_dark_epoch_all,1.16026648,0,0,1,0.05
30,sum_distance_dark_epoch_all,0.68295358,0,0,1,0.05
31,sum_distance_dark_epoch_all,0.77527418,0,0,1,0.05
32,sum_distance_dark_epoch_all,0.80516726,0,0,1,0.05
33,sum_distance_dark_epoch_all,0.66953034,0,0,1,0.05
34,sum_distance_dark_epoch_all,0.88019853,0,0,1,0.05
35,sum_distance_dark_epoch_all,1.23168103,0,0,1,0.05
36,sum_distance_dark_epoch_all,1.08531249,0,0,1,0.05
37,sum_distance_dark_epoch_all,1.90534954,0,0,1,0.05
38,sum_distance_dark_epoch_all,1.07578222,0,0,1,0.05
39,sum_distance_dark_epoch_all,1.54248008,0,0,1,0.05
40,sum_distance_dark_epoch_all,0.61763886,0,0,1,0.05
21,max_distance_light_startle_rep_1,7.764e-05,0,0,1,0.05
21,max_distance_light_startle_rep_2,5.809e-05,0,0,1,0.05
22,max_distance_light_startle_rep_1,0.0006138,0,0,1,0.05
22,max_distance_light_startle_rep_2,7.179e-05,0,0,1,0.05
23,max_distance_light_startle_rep_1,6.271e-05,0,0,1,0.05
23,max_distance_light_startle_rep_2,6.828e-05,0,0,1,0.05
24,max_distance_light_startle_rep_1,0.00036519,0,0,1,0.05
24,max_distance_light_startle_rep_2,0.00065323,0,0,1,0.05
25,max_distance_light_startle_rep_1,0.0010677,0,0,1,0.05
25,max_distance_light_startle_rep_2,0.00097232,0,0,1,0.05
26,max_distance_light_startle_rep_1,0.00042328,0,0,1,0.05
26,max_distance_light_startle_rep_2,7.68e-05,0,0,1,0.05
27,max_distance_light_startle_rep_1,0.0006762000000000001,0,0,1,0.05
27,max_distance_light_startle_rep_2,0.00070188,0,0,1,0.05
28,max_distance_light_startle_rep_1,0.00073476,0,0,1,0.05
28,max_distance_light_startle_rep_2,0.00121906,0,0,1,0.05
29,max_distance_light_startle_rep_1,5.083e-05,0,0,1,0.05
29,max_distance_light_startle_rep_2,8.579e-05,0,0,1,0.05
30,max_distance_light_startle_rep_1,0.00028362,0,0,1,0.05
30,max_distance_light_startle_rep_2,0.00023851,0,0,1,0.05
31,max_distance_light_startle_rep_1,5.149e-05,0,0,1,0.05
31,max_distance_light_startle_rep_2,0.00010957,0,0,1,0.05
32,max_distance_light_startle_rep_1,0.00076155,0,0,1,0.05
32,max_distance_light_startle_rep_2,0.00017127,0,0,1,0.05
33,max_distance_light_startle_rep_1,9.639e-05,0,0,1,0.05
33,max_distance_light_startle_rep_2,0.00010323,0,0,1,0.05
34,max_distance_light_startle_rep_1,7.704e-05,0,0,1,0.05
34,max_distance_light_startle_rep_2,8.821e-05,0,0,1,0.05
35,max_distance_light_startle_rep_1,0.00047885,0,0,1,0.05
35,max_distance_light_startle_rep_2,0.00060195,0,0,1,0.05
36,max_distance_light_startle_rep_1,0.00010559,0,0,1,0.05
36,max_distance_light_startle_rep_2,0.00022107,0,0,1,0.05
37,max_distance_light_startle_rep_1,0.00027034,0,0,1,0.05
37,max_distance_light_startle_rep_2,0.00057434,0,0,1,0.05
38,max_distance_light_startle_rep_1,7.122e-05,0,0,1,0.05
38,max_distance_light_startle_rep_2,7.340000000000001e-05,0,0,1,0.05
39,max_distance_light_startle_rep_1,0.00043817,0,0,1,0.05
39,max_distance_light_startle_rep_2,0.0005591,0,0,1,0.05
40,max_distance_light_startle_rep_1,7.596e-05,0,0,1,0.05
40,max_distance_light_startle_rep_2,0.00065875,0,0,1,0.05
21,diff_max_distance_light_startle_rep_1,-3.68e-06,0,0,1,0.05
21,diff_max_distance_light_startle_rep_2,5.51e-06,0,0,1,0.05
22,diff_max_distance_light_startle_rep_1,-0.00032262,0,0,1,0.05
22,diff_max_distance_light_startle_rep_2,-9.56e-06,0,0,1,0.05
23,diff_max_distance_light_startle_rep_1,-9.3e-06,0,0,1,0.05
23,diff_max_distance_light_startle_rep_2,1.017e-05,0,0,1,0.05
24,diff_max_distance_light_startle_rep_1,-0.0003217,0,0,1,0.05
24,diff_max_distance_light_startle_rep_2,-0.00060912,0,0,1,0.05
25,diff_max_distance_light_startle_rep_1,-3.357e-05,0,0,1,0.05
25,diff_max_distance_light_startle_rep_2,-5.897e-05,0,0,1,0.05
26,diff_max_distance_light_startle_rep_1,-0.00036151,0,0,1,0.05
26,diff_max_distance_light_startle_rep_2,2.339e-05,0,0,1,0.05
27,diff_max_distance_light_startle_rep_1,7.43e-06,0,0,1,0.05
27,diff_max_distance_light_startle_rep_2,-0.0006399,0,0,1,0.05
28,diff_max_distance_light_startle_rep_1,-0.00066673,0,0,1,0.05
28,diff_max_distance_light_startle_rep_2,-0.00066438,0,0,1,0.05
29,diff_max_distance_light_startle_rep_1,-4.11e-06,0,0,1,0.05
29,diff_max_distance_light_startle_rep_2,1.507e-05,0,0,1,0.05
30,diff_max_distance_light_startle_rep_1,-1.05e-06,0,0,1,0.05
30,diff_max_distance_light_startle_rep_2,-0.00015026,0,0,1,0.05
31,diff_max_distance_light_startle_rep_1,-7e-07,0,0,1,0.05
31,diff_max_distance_light_startle_rep_2,3.647e-05,0,0,1,0.05
32,diff_max_distance_light_startle_rep_1,-0.00070854,0,0,1,0.05
32,diff_max_distance_light_startle_rep_2,-0.00011543,0,0,1,0.05
33,diff_max_distance_light_startle_rep_1,-2.24e-05,0,0,1,0.05
33,diff_max_distance_light_startle_rep_2,1.565e-05,0,0,1,0.05
34,diff_max_distance_light_startle_rep_1,2.406e-05,0,0,1,0.05
34,diff_max_distance_light_startle_rep_2,-2.584e-05,0,0,1,0.05
35,diff_max_distance_light_startle_rep_1,-0.00032415,0,0,1,0.05
35,diff_max_distance_light_startle_rep_2,0.00048203,0,0,1,0.05
36,diff_max_distance_light_startle_rep_1,-4.477e-05,0,0,1,0.05
36,diff_max_distance_light_startle_rep_2,0.0001719,0,0,1,0.05
37,diff_max_distance_light_startle_rep_1,-0.00014657,0,0,1,0.05
37,diff_max_distance_light_startle_rep_2,0.00052822,0,0,1,0.05
38,diff_max_distance_light_startle_rep_1,-1.808e-05,0,0,1,0.05
38,diff_max_distance_light_startle_rep_2,8.5e-07,0,0,1,0.05
39,diff_max_distance_light_startle_rep_1,-0.00019074,0,0,1,0.05
39,diff_max_distance_light_startle_rep_2,0.00017847,0,0,1,0.05
40,diff_max_distance_light_startle_rep_1,-2.211e-05,0,0,1,0.05
40,diff_max_distance_light_startle_rep_2,6.62e-06,0,0,1,0.05
21,avg_latency_max_distance_light_startle_rep_1,0.45327405,0,0,1,0.05
21,avg_latency_max_distance_light_startle_rep_2,0.60658733,0,0,1,0.05
22,avg_latency_max_distance_light_startle_rep_1,0.37328451,0,0,1,0.05
22,avg_latency_max_distance_light_startle_rep_2,0.47327143,0,0,1,0.05
23,avg_latency_max_distance_light_startle_rep_1,0.54659517,0,0,1,0.05
23,avg_latency_max_distance_light_startle_rep_2,0.41327928,0,0,1,0.05
24,avg_latency_max_distance_light_startle_rep_1,0.6332505,0,0,1,0.05
24,avg_latency_max_distance_light_startle_rep_2,0.61991891,0,0,1,0.05
25,avg_latency_max_distance_light_startle_rep_1,0.37995029999999996,0,0,1,0.05
25,avg_latency_max_distance_light_startle_rep_2,0.53992938,0,0,1,0.05
26,avg_latency_max_distance_light_startle_rep_1,0.68657686,0,0,1,0.05
26,avg_latency_max_distance_light_startle_rep_2,0.33328974,0,0,1,0.05
27,avg_latency_max_distance_light_startle_rep_1,0.21997123,0,0,1,0.05
27,avg_latency_max_distance_light_startle_rep_2,0.54659517,0,0,1,0.05
28,avg_latency_max_distance_light_startle_rep_1,0.31995815,0,0,1,0.05
28,avg_latency_max_distance_light_startle_rep_2,0.60658733,0,0,1,0.05
29,avg_latency_max_distance_light_startle_rep_1,0.6399163,0,0,1,0.05
29,avg_latency_max_distance_light_startle_rep_2,0.65991368,0,0,1,0.05
30,avg_latency_max_distance_light_startle_rep_1,0.32662394,0,0,1,0.05
30,avg_latency_max_distance_light_startle_rep_2,0.44660825,0,0,1,0.05
31,avg_latency_max_distance_light_startle_rep_1,0.59992153,0,0,1,0.05
31,avg_latency_max_distance_light_startle_rep_2,0.60658733,0,0,1,0.05
32,avg_latency_max_distance_light_startle_rep_1,0.54659517,0,0,1,0.05
32,avg_latency_max_distance_light_startle_rep_2,0.69324266,0,0,1,0.05
33,avg_latency_max_distance_light_startle_rep_1,0.49326881,0,0,1,0.05
33,avg_latency_max_distance_light_startle_rep_2,0.55992676,0,0,1,0.05
34,avg_latency_max_distance_light_startle_rep_1,0.51993199,0,0,1,0.05
34,avg_latency_max_distance_light_startle_rep_2,0.27996338,0,0,1,0.05
35,avg_latency_max_distance_light_startle_rep_1,0.35995292,0,0,1,0.05
35,avg_latency_max_distance_light_startle_rep_2,0.41994507,0,0,1,0.05
36,avg_latency_max_distance_light_startle_rep_1,0.5132662,0,0,1,0.05
36,avg_latency_max_distance_light_startle_rep_2,0.5066004,0,0,1,0.05
37,avg_latency_max_distance_light_startle_rep_1,0.32662394,0,0,1,0.05
37,avg_latency_max_distance_light_startle_rep_2,0.55326097,0,0,1,0.05
38,avg_latency_max_distance_light_startle_rep_1,0.41994507,0,0,1,0.05
38,avg_latency_max_distance_light_startle_rep_2,0.41994507,0,0,1,0.05
39,avg_latency_max_distance_light_startle_rep_1,0.59325574,0,0,1,0.05
39,avg_latency_max_distance_light_startle_rep_2,0.82655855,0,0,1,0.05
40,avg_latency_max_distance_light_startle_rep_1,0.62658471,0,0,1,0.05
40,avg_latency_max_distance_light_startle_rep_2,0.44660825,0,0,1,0.05
21,max_distance_light_startle_all,7.764e-05,0,0,1,0.05
22,max_distance_light_startle_all,0.0006138,0,0,1,0.05
23,max_distance_light_startle_all,6.828e-05,0,0,1,0.05
24,max_distance_light_startle_all,0.00065323,0,0,1,0.05
25,max_distance_light_startle_all,0.0010677,0,0,1,0.05
26,max_distance_light_startle_all,0.00042328,0,0,1,0.05
27,max_distance_light_startle_all,0.00070188,0,0,1,0.05
28,max_distance_light_startle_all,0.00121906,0,0,1,0.05
29,max_distance_light_startle_all,8.579e-05,0,0,1,0.05
30,max_distance_light_startle_all,0.00028362,0,0,1,0.05
31,max_distance_light_startle_all,0.00010957,0,0,1,0.05
32,max_distance_light_startle_all,0.00076155,0,0,1,0.05
33,max_distance_light_startle_all,0.00010323,0,0,1,0.05
34,max_distance_light_startle_all,8.821e-05,0,0,1,0.05
35,max_distance_light_startle_all,0.00060195,0,0,1,0.05
36,max_distance_light_startle_all,0.00022107,0,0,1,0.05
37,max_distance_light_startle_all,0.00057434,0,0,1,0.05
38,max_distance_light_startle_all,7.340000000000001e-05,0,0,1,0.05
39,max_distance_light_startle_all,0.0005591,0,0,1,0.05
40,max_distance_light_startle_all,0.00065875,0,0,1,0.05
21,diff_max_distance_light_startle_all,9.2e-07,0,0,1,0.05
22,diff_max_distance_light_startle_all,-0.00016609,0,0,1,0.05
23,diff_max_distance_light_startle_all,4.3e-07,0,0,1,0.05
24,diff_max_distance_light_startle_all,-0.00046541,0,0,1,0.05
25,diff_max_distance_light_startle_all,-4.627e-05,0,0,1,0.05
26,diff_max_distance_light_startle_all,-0.00016906,0,0,1,0.05
27,diff_max_distance_light_startle_all,-0.00031624,0,0,1,0.05
28,diff_max_distance_light_startle_all,-0.00066556,0,0,1,0.05
29,diff_max_distance_light_startle_all,5.48e-06,0,0,1,0.05
30,diff_max_distance_light_startle_all,-7.565e-05,0,0,1,0.05
31,diff_max_distance_light_startle_all,1.788e-05,0,0,1,0.05
32,diff_max_distance_light_startle_all,-0.00041199,0,0,1,0.05
33,diff_max_distance_light_startle_all,-3.38e-06,0,0,1,0.05
34,diff_max_distance_light_startle_all,-8.9e-07,0,0,1,0.05
35,diff_max_distance_light_startle_all,7.894e-05,0,0,1,0.05
36,diff_max_distance_light_startle_all,6.356e-05,0,0,1,0.05
37,diff_max_distance_light_startle_all,0.00019083,0,0,1,0.05
38,diff_max_distance_light_startle_all,-8.62e-06,0,0,1,0.05
39,diff_max_distance_light_startle_all,-6.14e-06,0,0,1,0.05
40,diff_max_distance_light_startle_all,-7.75e-06,0,0,1,0.05
21,avg_latency_max_distance_light_startle_all,0.52993069,0,0,1,0.05
22,avg_latency_max_distance_light_startle_all,0.42327797,0,0,1,0.05
23,avg_latency_max_distance_light_startle_all,0.47993722,0,0,1,0.05
24,avg_latency_max_distance_light_startle_all,0.62658471,0,0,1,0.05
25,avg_latency_max_distance_light_startle_all,0.45993984,0,0,1,0.05
26,avg_latency_max_distance_light_startle_all,0.5099332999999999,0,0,1,0.05
27,avg_latency_max_distance_light_startle_all,0.3832832000000001,0,0,1,0.05
28,avg_latency_max_distance_light_startle_all,0.46327274,0,0,1,0.05
29,avg_latency_max_distance_light_startle_all,0.64991499,0,0,1,0.05
30,avg_latency_max_distance_light_startle_all,0.3866161,0,0,1,0.05
31,avg_latency_max_distance_light_startle_all,0.60325443,0,0,1,0.05
32,avg_latency_max_distance_light_startle_all,0.61991891,0,0,1,0.05
33,avg_latency_max_distance_light_startle_all,0.52659779,0,0,1,0.05
34,avg_latency_max_distance_light_startle_all,0.39994769,0,0,1,0.05
35,avg_latency_max_distance_light_startle_all,0.38994899,0,0,1,0.05
36,avg_latency_max_distance_light_startle_all,0.5099332999999999,0,0,1,0.05
37,avg_latency_max_distance_light_startle_all,0.43994246,0,0,1,0.05
38,avg_latency_max_distance_light_startle_all,0.41994507,0,0,1,0.05
39,avg_latency_max_distance_light_startle_all,0.70990714,0,0,1,0.05
40,avg_latency_max_distance_light_startle_all,0.53659648,0,0,1,0.05
21,mean_distance_light_startle_rep_1,2.548e-05,0,0,1,0.05
21,mean_distance_light_startle_rep_2,2.448e-05,0,0,1,0.05
22,mean_distance_light_startle_rep_1,5.036e-05,0,0,1,0.05
22,mean_distance_light_startle_rep_2,2.733e-05,0,0,1,0.05
23,mean_distance_light_startle_rep_1,2.12e-05,0,0,1,0.05
23,mean_distance_light_startle_rep_2,2.697e-05,0,0,1,0.05
24,mean_distance_light_startle_rep_1,3.244e-05,0,0,1,0.05
24,mean_distance_light_startle_rep_2,5.047e-05,0,0,1,0.05
25,mean_distance_light_startle_rep_1,4.579e-05,0,0,1,0.05
25,mean_distance_light_startle_rep_2,8.229e-05,0,0,1,0.05
26,mean_distance_light_startle_rep_1,3.228e-05,0,0,1,0.05
26,mean_distance_light_startle_rep_2,2.584e-05,0,0,1,0.05
27,mean_distance_light_startle_rep_1,4.456e-05,0,0,1,0.05
27,mean_distance_light_startle_rep_2,2.874e-05,0,0,1,0.05
28,mean_distance_light_startle_rep_1,3.799e-05,0,0,1,0.05
28,mean_distance_light_startle_rep_2,9.02e-05,0,0,1,0.05
29,mean_distance_light_startle_rep_1,2.151e-05,0,0,1,0.05
29,mean_distance_light_startle_rep_2,2.962e-05,0,0,1,0.05
30,mean_distance_light_startle_rep_1,2.694e-05,0,0,1,0.05
30,mean_distance_light_startle_rep_2,3.563e-05,0,0,1,0.05
31,mean_distance_light_startle_rep_1,1.975e-05,0,0,1,0.05
31,mean_distance_light_startle_rep_2,3.059e-05,0,0,1,0.05
32,mean_distance_light_startle_rep_1,4.085e-05,0,0,1,0.05
32,mean_distance_light_startle_rep_2,2.716e-05,0,0,1,0.05
33,mean_distance_light_startle_rep_1,2.453e-05,0,0,1,0.05
33,mean_distance_light_startle_rep_2,3.944e-05,0,0,1,0.05
34,mean_distance_light_startle_rep_1,2.15e-05,0,0,1,0.05
34,mean_distance_light_startle_rep_2,2.811e-05,0,0,1,0.05
35,mean_distance_light_startle_rep_1,4.241e-05,0,0,1,0.05
35,mean_distance_light_startle_rep_2,6.706e-05,0,0,1,0.05
36,mean_distance_light_startle_rep_1,2.711e-05,0,0,1,0.05
36,mean_distance_light_startle_rep_2,2.436e-05,0,0,1,0.05
37,mean_distance_light_startle_rep_1,2.896e-05,0,0,1,0.05
37,mean_distance_light_startle_rep_2,6.386e-05,0,0,1,0.05
38,mean_distance_light_startle_rep_1,2.572e-05,0,0,1,0.05
38,mean_distance_light_startle_rep_2,2.752e-05,0,0,1,0.05
39,mean_distance_light_startle_rep_1,5.0900000000000004e-05,0,0,1,0.05
39,mean_distance_light_startle_rep_2,6.796e-05,0,0,1,0.05
40,mean_distance_light_startle_rep_1,2.468e-05,0,0,1,0.05
40,mean_distance_light_startle_rep_2,3.775e-05,0,0,1,0.05
21,diff_mean_distance_light_startle_rep_1,1.25e-06,0,0,1,0.05
21,diff_mean_distance_light_startle_rep_2,5.48e-06,0,0,1,0.05
22,diff_mean_distance_light_startle_rep_1,-1.849e-05,0,0,1,0.05
22,diff_mean_distance_light_startle_rep_2,4.24e-06,0,0,1,0.05
23,diff_mean_distance_light_startle_rep_1,7.2e-07,0,0,1,0.05
23,diff_mean_distance_light_startle_rep_2,8.9e-07,0,0,1,0.05
24,diff_mean_distance_light_startle_rep_1,-3.196e-05,0,0,1,0.05
24,diff_mean_distance_light_startle_rep_2,-5.061e-05,0,0,1,0.05
25,diff_mean_distance_light_startle_rep_1,-1.857e-05,0,0,1,0.05
25,diff_mean_distance_light_startle_rep_2,-1.474e-05,0,0,1,0.05
26,diff_mean_distance_light_startle_rep_1,-3.113e-05,0,0,1,0.05
26,diff_mean_distance_light_startle_rep_2,4.73e-06,0,0,1,0.05
27,diff_mean_distance_light_startle_rep_1,3.31e-06,0,0,1,0.05
27,diff_mean_distance_light_startle_rep_2,-2.308e-05,0,0,1,0.05
28,diff_mean_distance_light_startle_rep_1,-6.449e-05,0,0,1,0.05
28,diff_mean_distance_light_startle_rep_2,-8.483e-05,0,0,1,0.05
29,diff_mean_distance_light_startle_rep_1,-3.58e-06,0,0,1,0.05
29,diff_mean_distance_light_startle_rep_2,1.9e-06,0,0,1,0.05
30,diff_mean_distance_light_startle_rep_1,-2.1e-07,0,0,1,0.05
30,diff_mean_distance_light_startle_rep_2,-1.055e-05,0,0,1,0.05
31,diff_mean_distance_light_startle_rep_1,-1.21e-06,0,0,1,0.05
31,diff_mean_distance_light_startle_rep_2,2.33e-06,0,0,1,0.05
32,diff_mean_distance_light_startle_rep_1,-5.859e-05,0,0,1,0.05
32,diff_mean_distance_light_startle_rep_2,-1.766e-05,0,0,1,0.05
33,diff_mean_distance_light_startle_rep_1,-6.87e-06,0,0,1,0.05
33,diff_mean_distance_light_startle_rep_2,6.36e-06,0,0,1,0.05
34,diff_mean_distance_light_startle_rep_1,4.86e-06,0,0,1,0.05
34,diff_mean_distance_light_startle_rep_2,-7.15e-06,0,0,1,0.05
35,diff_mean_distance_light_startle_rep_1,-2.934e-05,0,0,1,0.05
35,diff_mean_distance_light_startle_rep_2,8.186e-05,0,0,1,0.05
36,diff_mean_distance_light_startle_rep_1,-6.77e-06,0,0,1,0.05
36,diff_mean_distance_light_startle_rep_2,3.526e-05,0,0,1,0.05
37,diff_mean_distance_light_startle_rep_1,-6.82e-06,0,0,1,0.05
37,diff_mean_distance_light_startle_rep_2,8.109e-05,0,0,1,0.05
38,diff_mean_distance_light_startle_rep_1,-9.6e-06,0,0,1,0.05
38,diff_mean_distance_light_startle_rep_2,-1.05e-06,0,0,1,0.05
39,diff_mean_distance_light_startle_rep_1,1.49e-06,0,0,1,0.05
39,diff_mean_distance_light_startle_rep_2,1.762e-05,0,0,1,0.05
40,diff_mean_distance_light_startle_rep_1,-1.45e-06,0,0,1,0.05
40,diff_mean_distance_light_startle_rep_2,-6.8e-07,0,0,1,0.05
21,avg_latency_mean_distance_light_startle_rep_1,0.45327405,0,0,1,0.05
21,avg_latency_mean_distance_light_startle_rep_2,0.60658733,0,0,1,0.05
22,avg_latency_mean_distance_light_startle_rep_1,0.37328451,0,0,1,0.05
22,avg_latency_mean_distance_light_startle_rep_2,0.47327143,0,0,1,0.05
23,avg_latency_mean_distance_light_startle_rep_1,0.54659517,0,0,1,0.05
23,avg_latency_mean_distance_light_startle_rep_2,0.41327928,0,0,1,0.05
24,avg_latency_mean_distance_light_startle_rep_1,0.6332505,0,0,1,0.05
24,avg_latency_mean_distance_light_startle_rep_2,0.61991891,0,0,1,0.05
25,avg_latency_mean_distance_light_startle_rep_1,0.37995029999999996,0,0,1,0.05
25,avg_latency_mean_distance_light_startle_rep_2,0.53992938,0,0,1,0.05
26,avg_latency_mean_distance_light_startle_rep_1,0.68657686,0,0,1,0.05
26,avg_latency_mean_distance_light_startle_rep_2,0.33328974,0,0,1,0.05
27,avg_latency_mean_distance_light_startle_rep_1,0.21997123,0,0,1,0.05
27,avg_latency_mean_distance_light_startle_rep_2,0.54659517,0,0,1,0.05
28,avg_latency_mean_distance_light_startle_rep_1,0.31995815,0,0,1,0.05
28,avg_latency_mean_distance_light_startle_rep_2,0.60658733,0,0,1,0.05
29,avg_latency_mean_distance_light_startle_rep_1,0.6399163,0,0,1,0.05
29,avg_latency_mean_distance_light_startle_rep_2,0.65991368,0,0,1,0.05
30,avg_latency_mean_distance_light_startle_rep_1,0.32662394,0,0,1,0.05
30,avg_latency_mean_distance_light_startle_rep_2,0.44660825,0,0,1,0.05
31,avg_latency_mean_distance_light_startle_rep_1,0.59992153,0,0,1,0.05
31,avg_latency_mean_distance_light_startle_rep_2,0.60658733,0,0,1,0.05
32,avg_latency_mean_distance_light_startle_rep_1,0.54659517,0,0,1,0.05
32,avg_latency_mean_distance_light_startle_rep_2,0.69324266,0,0,1,0.05
33,avg_latency_mean_distance_light_startle_rep_1,0.49326881,0,0,1,0.05
33,avg_latency_mean_distance_light_startle_rep_2,0.55992676,0,0,1,0.05
34,avg_latency_mean_distance_light_startle_rep_1,0.51993199,0,0,1,0.05
34,avg_latency_mean_distance_light_startle_rep_2,0.27996338,0,0,1,0.05
35,avg_latency_mean_distance_light_startle_rep_1,0.35995292,0,0,1,0.05
35,avg_latency_mean_distance_light_startle_rep_2,0.41994507,0,0,1,0.05
36,avg_latency_mean_distance_light_startle_rep_1,0.5132662,0,0,1,0.05
36,avg_latency_mean_distance_light_startle_rep_2,0.5066004,0,0,1,0.05
37,avg_latency_mean_distance_light_startle_rep_1,0.32662394,0,0,1,0.05
37,avg_latency_mean_distance_light_startle_rep_2,0.55326097,0,0,1,0.05
38,avg_latency_mean_distance_light_startle_rep_1,0.41994507,0,0,1,0.05
38,avg_latency_mean_distance_light_startle_rep_2,0.41994507,0,0,1,0.05
39,avg_latency_mean_distance_light_startle_rep_1,0.59325574,0,0,1,0.05
39,avg_latency_mean_distance_light_startle_rep_2,0.82655855,0,0,1,0.05
40,avg_latency_mean_distance_light_startle_rep_1,0.62658471,0,0,1,0.05
40,avg_latency_mean_distance_light_startle_rep_2,0.44660825,0,0,1,0.05
21,mean_distance_light_startle_all,2.498e-05,0,0,1,0.05
22,mean_distance_light_startle_all,3.885e-05,0,0,1,0.05
23,mean_distance_light_startle_all,2.409e-05,0,0,1,0.05
24,mean_distance_light_startle_all,4.145e-05,0,0,1,0.05
25,mean_distance_light_startle_all,6.404e-05,0,0,1,0.05
26,mean_distance_light_startle_all,2.906e-05,0,0,1,0.05
27,mean_distance_light_startle_all,3.665e-05,0,0,1,0.05
28,mean_distance_light_startle_all,6.409999999999999e-05,0,0,1,0.05
29,mean_distance_light_startle_all,2.557e-05,0,0,1,0.05
30,mean_distance_light_startle_all,3.128e-05,0,0,1,0.05
31,mean_distance_light_startle_all,2.517e-05,0,0,1,0.05
32,mean_distance_light_startle_all,3.4e-05,0,0,1,0.05
33,mean_distance_light_startle_all,3.198e-05,0,0,1,0.05
34,mean_distance_light_startle_all,2.481e-05,0,0,1,0.05
35,mean_distance_light_startle_all,5.474e-05,0,0,1,0.05
36,mean_distance_light_startle_all,2.574e-05,0,0,1,0.05
