fish,metric,y,dose,condition
73,diff_max_speed_light_startle_all,-0.00024918,2.5,recovery
74,diff_max_speed_light_startle_all,0.00043544,2.5,recovery
75,diff_max_speed_light_startle_all,-0.00028263,2.5,recovery
76,diff_max_speed_light_startle_all,0.0073279,2.5,recovery
77,diff_max_speed_light_startle_all,0.00028737,2.5,recovery
78,diff_max_speed_light_startle_all,0.00215191,2.5,recovery
79,diff_max_speed_light_startle_all,0.01401498,2.5,recovery
80,diff_max_speed_light_startle_all,-0.00726404,2.5,recovery
61,avg_latency_max_speed_light_startle_all,0.29662787,2.5,recovery
62,avg_latency_max_speed_light_startle_all,0.48327012,2.5,recovery
63,avg_latency_max_speed_light_startle_all,0.6432492,2.5,recovery
64,avg_latency_max_speed_light_startle_all,0.5165991,2.5,recovery
65,avg_latency_max_speed_light_startle_all,0.26329889,2.5,recovery
66,avg_latency_max_speed_light_startle_all,0.43327666,2.5,recovery
67,avg_latency_max_speed_light_startle_all,0.54992807,2.5,recovery
69,avg_latency_max_speed_light_startle_all,0.35662002,2.5,recovery
70,avg_latency_max_speed_light_startle_all,0.5066004,2.5,recovery
71,avg_latency_max_speed_light_startle_all,0.36328582,2.5,recovery
72,avg_latency_max_speed_light_startle_all,0.5066004,2.5,recovery
73,avg_latency_max_speed_light_startle_all,0.43660956,2.5,recovery
74,avg_latency_max_speed_light_startle_all,0.42994376,2.5,recovery
75,avg_latency_max_speed_light_startle_all,0.52993069,2.5,recovery
76,avg_latency_max_speed_light_startle_all,0.44660825,2.5,recovery
77,avg_latency_max_speed_light_startle_all,0.53326358,2.5,recovery
78,avg_latency_max_speed_light_startle_all,0.42994376,2.5,recovery
79,avg_latency_max_speed_light_startle_all,0.48993592,2.5,recovery
80,avg_latency_max_speed_light_startle_all,0.41661217,2.5,recovery
61,mean_speed_light_startle_rep_1,0.00151134,2.5,recovery
61,mean_speed_light_startle_rep_2,0.00141202,2.5,recovery
62,mean_speed_light_startle_rep_1,0.00089821,2.5,recovery
62,mean_speed_light_startle_rep_2,0.0010473,2.5,recovery
63,mean_speed_light_startle_rep_1,0.00142174,2.5,recovery
63,mean_speed_light_startle_rep_2,0.00088692,2.5,recovery
64,mean_speed_light_startle_rep_1,0.00175318,2.5,recovery
64,mean_speed_light_startle_rep_2,0.00127878,2.5,recovery
65,mean_speed_light_startle_rep_1,0.00092696,2.5,recovery
65,mean_speed_light_startle_rep_2,0.00080294,2.5,recovery
66,mean_speed_light_startle_rep_1,0.00092705,2.5,recovery
66,mean_speed_light_startle_rep_2,0.00107591,2.5,recovery
67,mean_speed_light_startle_rep_1,0.00197798,2.5,recovery
67,mean_speed_light_startle_rep_2,0.00192712,2.5,recovery
69,mean_speed_light_startle_rep_1,0.00135084,2.5,recovery
69,mean_speed_light_startle_rep_2,0.00125697,2.5,recovery
70,mean_speed_light_startle_rep_1,0.0012658,2.5,recovery
70,mean_speed_light_startle_rep_2,0.00143279,2.5,recovery
71,mean_speed_light_startle_rep_1,0.00201109,2.5,recovery
71,mean_speed_light_startle_rep_2,0.00358694,2.5,recovery
72,mean_speed_light_startle_rep_1,0.00287194,2.5,recovery
72,mean_speed_light_startle_rep_2,0.00149547,2.5,recovery
73,mean_speed_light_startle_rep_1,0.00060227,2.5,recovery
73,mean_speed_light_startle_rep_2,0.00141988,2.5,recovery
74,mean_speed_light_startle_rep_1,0.00069499,2.5,recovery
74,mean_speed_light_startle_rep_2,0.00087259,2.5,recovery
75,mean_speed_light_startle_rep_1,0.00102358,2.5,recovery
75,mean_speed_light_startle_rep_2,0.000854,2.5,recovery
76,mean_speed_light_startle_rep_1,0.0008656,2.5,recovery
76,mean_speed_light_startle_rep_2,0.00113089,2.5,recovery
77,mean_speed_light_startle_rep_1,0.00060489,2.5,recovery
77,mean_speed_light_startle_rep_2,0.0008213,2.5,recovery
78,mean_speed_light_startle_rep_1,0.00138059,2.5,recovery
78,mean_speed_light_startle_rep_2,0.0012907,2.5,recovery
79,mean_speed_light_startle_rep_1,0.00148315,2.5,recovery
79,mean_speed_light_startle_rep_2,0.00133765,2.5,recovery
80,mean_speed_light_startle_rep_1,0.00223001,2.5,recovery
80,mean_speed_light_startle_rep_2,0.00194939,2.5,recovery
61,diff_mean_speed_light_startle_rep_1,0.00035039,2.5,recovery
61,diff_mean_speed_light_startle_rep_2,-0.00033607,2.5,recovery
62,diff_mean_speed_light_startle_rep_1,0.00013454,2.5,recovery
62,diff_mean_speed_light_startle_rep_2,-8.703e-05,2.5,recovery
63,diff_mean_speed_light_startle_rep_1,-0.00342798,2.5,recovery
63,diff_mean_speed_light_startle_rep_2,0.00013132,2.5,recovery
64,diff_mean_speed_light_startle_rep_1,-0.00235508,2.5,recovery
64,diff_mean_speed_light_startle_rep_2,4.041e-05,2.5,recovery
65,diff_mean_speed_light_startle_rep_1,-8.985e-05,2.5,recovery
65,diff_mean_speed_light_startle_rep_2,8.419e-05,2.5,recovery
66,diff_mean_speed_light_startle_rep_1,-0.00020794,2.5,recovery
66,diff_mean_speed_light_startle_rep_2,-5.266e-05,2.5,recovery
67,diff_mean_speed_light_startle_rep_1,0.00129402,2.5,recovery
67,diff_mean_speed_light_startle_rep_2,8.144e-05,2.5,recovery
69,diff_mean_speed_light_startle_rep_1,0.00202583,2.5,recovery
69,diff_mean_speed_light_startle_rep_2,0.00269362,2.5,recovery
70,diff_mean_speed_light_startle_rep_1,0.00038881,2.5,recovery
70,diff_mean_speed_light_startle_rep_2,-0.00052812,2.5,recovery
71,diff_mean_speed_light_startle_rep_1,-0.00079001,2.5,recovery
71,diff_mean_speed_light_startle_rep_2,-0.00037261,2.5,recovery
72,diff_mean_speed_light_startle_rep_1,-4.553e-05,2.5,recovery
72,diff_mean_speed_light_startle_rep_2,0.00208531,2.5,recovery
73,diff_mean_speed_light_startle_rep_1,-9.495e-05,2.5,recovery
73,diff_mean_speed_light_startle_rep_2,1.669e-05,2.5,recovery
74,diff_mean_speed_light_startle_rep_1,0.00012433,2.5,recovery
74,diff_mean_speed_light_startle_rep_2,0.00011284,2.5,recovery
75,diff_mean_speed_light_startle_rep_1,4.601e-05,2.5,recovery
75,diff_mean_speed_light_startle_rep_2,-0.00015231,2.5,recovery
76,diff_mean_speed_light_startle_rep_1,0.00014805,2.5,recovery
76,diff_mean_speed_light_startle_rep_2,0.00197308,2.5,recovery
77,diff_mean_speed_light_startle_rep_1,-9.956e-05,2.5,recovery
77,diff_mean_speed_light_startle_rep_2,0.00013454,2.5,recovery
78,diff_mean_speed_light_startle_rep_1,0.00260852,2.5,recovery
78,diff_mean_speed_light_startle_rep_2,-0.00167869,2.5,recovery
79,diff_mean_speed_light_startle_rep_1,0.00383269,2.5,recovery
79,diff_mean_speed_light_startle_rep_2,0.00055028,2.5,recovery
80,diff_mean_speed_light_startle_rep_1,0.0001732,2.5,recovery
80,diff_mean_speed_light_startle_rep_2,-0.00098358,2.5,recovery
61,avg_latency_mean_speed_light_startle_rep_1,0.19997384,2.5,recovery
61,avg_latency_mean_speed_light_startle_rep_2,0.39328189,2.5,recovery
62,avg_latency_mean_speed_light_startle_rep_1,0.53992938,2.5,recovery
62,avg_latency_mean_speed_light_startle_rep_2,0.42661087,2.5,recovery
63,avg_latency_mean_speed_light_startle_rep_1,0.57325835,2.5,recovery
63,avg_latency_mean_speed_light_startle_rep_2,0.71324004,2.5,recovery
64,avg_latency_mean_speed_light_startle_rep_1,0.5066004,2.5,recovery
64,avg_latency_mean_speed_light_startle_rep_2,0.52659779,2.5,recovery
65,avg_latency_mean_speed_light_startle_rep_1,0.24663441,2.5,recovery
65,avg_latency_mean_speed_light_startle_rep_2,0.27996338,2.5,recovery
66,avg_latency_mean_speed_light_startle_rep_1,0.55326097,2.5,recovery
66,avg_latency_mean_speed_light_startle_rep_2,0.31329235,2.5,recovery
67,avg_latency_mean_speed_light_startle_rep_1,0.59992153,2.5,recovery
67,avg_latency_mean_speed_light_startle_rep_2,0.49993461,2.5,recovery
69,avg_latency_mean_speed_light_startle_rep_1,0.33995553,2.5,recovery
69,avg_latency_mean_speed_light_startle_rep_2,0.37328451,2.5,recovery
70,avg_latency_mean_speed_light_startle_rep_1,0.55326097,2.5,recovery
70,avg_latency_mean_speed_light_startle_rep_2,0.45993984,2.5,recovery
71,avg_latency_mean_speed_light_startle_rep_1,0.17331066,2.5,recovery
71,avg_latency_mean_speed_light_startle_rep_2,0.55326097,2.5,recovery
72,avg_latency_mean_speed_light_startle_rep_1,0.55326097,2.5,recovery
72,avg_latency_mean_speed_light_startle_rep_2,0.45993984,2.5,recovery
73,avg_latency_mean_speed_light_startle_rep_1,0.49993461,2.5,recovery
73,avg_latency_mean_speed_light_startle_rep_2,0.37328451,2.5,recovery
74,avg_latency_mean_speed_light_startle_rep_1,0.47993722,2.5,recovery
74,avg_latency_mean_speed_light_startle_rep_2,0.3799503,2.5,recovery
75,avg_latency_mean_speed_light_startle_rep_1,0.70657425,2.5,recovery
75,avg_latency_mean_speed_light_startle_rep_2,0.35328712,2.5,recovery
76,avg_latency_mean_speed_light_startle_rep_1,0.29329497,2.5,recovery
76,avg_latency_mean_speed_light_startle_rep_2,0.59992153,2.5,recovery
77,avg_latency_mean_speed_light_startle_rep_1,0.5066004,2.5,recovery
77,avg_latency_mean_speed_light_startle_rep_2,0.55992676,2.5,recovery
78,avg_latency_mean_speed_light_startle_rep_1,0.33995553,2.5,recovery
78,avg_latency_mean_speed_light_startle_rep_2,0.51993199,2.5,recovery
79,avg_latency_mean_speed_light_startle_rep_1,0.48660302,2.5,recovery
79,avg_latency_mean_speed_light_startle_rep_2,0.49326881,2.5,recovery
80,avg_latency_mean_speed_light_startle_rep_1,0.33995553,2.5,recovery
80,avg_latency_mean_speed_light_startle_rep_2,0.49326881,2.5,recovery
61,mean_speed_light_startle_all,0.00146168,2.5,recovery
62,mean_speed_light_startle_all,0.00097275,2.5,recovery
63,mean_speed_light_startle_all,0.00115433,2.5,recovery
64,mean_speed_light_startle_all,0.00151598,2.5,recovery
65,mean_speed_light_startle_all,0.00086495,2.5,recovery
66,mean_speed_light_startle_all,0.00100148,2.5,recovery
67,mean_speed_light_startle_all,0.00195255,2.5,recovery
69,mean_speed_light_startle_all,0.00130391,2.5,recovery
70,mean_speed_light_startle_all,0.00134929,2.5,recovery
71,mean_speed_light_startle_all,0.00279901,2.5,recovery
72,mean_speed_light_startle_all,0.00218371,2.5,recovery
73,mean_speed_light_startle_all,0.00101108,2.5,recovery
74,mean_speed_light_startle_all,0.00078379,2.5,recovery
75,mean_speed_light_startle_all,0.00093879,2.5,recovery
76,mean_speed_light_startle_all,0.00099824,2.5,recovery
77,mean_speed_light_startle_all,0.00071309,2.5,recovery
78,mean_speed_light_startle_all,0.00133565,2.5,recovery
79,mean_speed_light_startle_all,0.0014104,2.5,recovery
80,mean_speed_light_startle_all,0.0020897,2.5,recovery
61,diff_mean_speed_light_startle_all,7.16e-06,2.5,recovery
62,diff_mean_speed_light_startle_all,2.375e-05,2.5,recovery
63,diff_mean_speed_light_startle_all,-0.00164833,2.5,recovery
64,diff_mean_speed_light_startle_all,-0.00115734,2.5,recovery
65,diff_mean_speed_light_startle_all,-2.83e-06,2.5,recovery
66,diff_mean_speed_light_startle_all,-0.0001303,2.5,recovery
67,diff_mean_speed_light_startle_all,0.00068773,2.5,recovery
69,diff_mean_speed_light_startle_all,0.00235972,2.5,recovery
70,diff_mean_speed_light_startle_all,-6.966e-05,2.5,recovery
71,diff_mean_speed_light_startle_all,-0.00058131,2.5,recovery
72,diff_mean_speed_light_startle_all,0.00101989,2.5,recovery
73,diff_mean_speed_light_startle_all,-3.913e-05,2.5,recovery
74,diff_mean_speed_light_startle_all,0.00011858,2.5,recovery
75,diff_mean_speed_light_startle_all,-5.315e-05,2.5,recovery
76,diff_mean_speed_light_startle_all,0.00106056,2.5,recovery
77,diff_mean_speed_light_startle_all,1.749e-05,2.5,recovery
78,diff_mean_speed_light_startle_all,0.00046492,2.5,recovery
79,diff_mean_speed_light_startle_all,0.00219149,2.5,recovery
80,diff_mean_speed_light_startle_all,-0.00040519,2.5,recovery
61,avg_latency_mean_speed_light_startle_all,0.29662787,2.5,recovery
62,avg_latency_mean_speed_light_startle_all,0.48327012,2.5,recovery
63,avg_latency_mean_speed_light_startle_all,0.6432492,2.5,recovery
64,avg_latency_mean_speed_light_startle_all,0.5165991,2.5,recovery
65,avg_latency_mean_speed_light_startle_all,0.26329889,2.5,recovery
66,avg_latency_mean_speed_light_startle_all,0.43327666,2.5,recovery
67,avg_latency_mean_speed_light_startle_all,0.54992807,2.5,recovery
69,avg_latency_mean_speed_light_startle_all,0.35662002,2.5,recovery
70,avg_latency_mean_speed_light_startle_all,0.5066004,2.5,recovery
71,avg_latency_mean_speed_light_startle_all,0.36328582,2.5,recovery
72,avg_latency_mean_speed_light_startle_all,0.5066004,2.5,recovery
73,avg_latency_mean_speed_light_startle_all,0.43660956,2.5,recovery
74,avg_latency_mean_speed_light_startle_all,0.42994376,2.5,recovery
75,avg_latency_mean_speed_light_startle_all,0.52993069,2.5,recovery
76,avg_latency_mean_speed_light_startle_all,0.44660825,2.5,recovery
77,avg_latency_mean_speed_light_startle_all,0.53326358,2.5,recovery
78,avg_latency_mean_speed_light_startle_all,0.42994376,2.5,recovery
79,avg_latency_mean_speed_light_startle_all,0.48993592,2.5,recovery
80,avg_latency_mean_speed_light_startle_all,0.41661217,2.5,recovery
61,max_speed_dark_startle_rep_1,0.07715204,2.5,recovery
61,max_speed_dark_startle_rep_2,0.05302028,2.5,recovery
62,max_speed_dark_startle_rep_1,0.06401726,2.5,recovery
62,max_speed_dark_startle_rep_2,0.02693452,2.5,recovery
63,max_speed_dark_startle_rep_1,0.03992599,2.5,recovery
63,max_speed_dark_startle_rep_2,0.02750696,2.5,recovery
64,max_speed_dark_startle_rep_1,0.04062156,2.5,recovery
64,max_speed_dark_startle_rep_2,0.04515072,2.5,recovery
65,max_speed_dark_startle_rep_1,0.0022801,2.5,recovery
65,max_speed_dark_startle_rep_2,0.01977515,2.5,recovery
66,max_speed_dark_startle_rep_1,0.04507179,2.5,recovery
66,max_speed_dark_startle_rep_2,0.03765531,2.5,recovery
67,max_speed_dark_startle_rep_1,0.04286399,2.5,recovery
67,max_speed_dark_startle_rep_2,0.03415178,2.5,recovery
69,max_speed_dark_startle_rep_1,0.00262781,2.5,recovery
69,max_speed_dark_startle_rep_2,0.02865193,2.5,recovery
70,max_speed_dark_startle_rep_1,0.00233681,2.5,recovery
70,max_speed_dark_startle_rep_2,0.00466674,2.5,recovery
71,max_speed_dark_startle_rep_1,0.00431541,2.5,recovery
71,max_speed_dark_startle_rep_2,0.00344341,2.5,recovery
72,max_speed_dark_startle_rep_1,0.03657845,2.5,recovery
72,max_speed_dark_startle_rep_2,0.02428116,2.5,recovery
73,max_speed_dark_startle_rep_1,0.04010075,2.5,recovery
73,max_speed_dark_startle_rep_2,0.0238611,2.5,recovery
74,max_speed_dark_startle_rep_1,0.00393769,2.5,recovery
74,max_speed_dark_startle_rep_2,0.00218801,2.5,recovery
75,max_speed_dark_startle_rep_1,0.01650178,2.5,recovery
75,max_speed_dark_startle_rep_2,0.00296881,2.5,recovery
76,max_speed_dark_startle_rep_1,0.01930009,2.5,recovery
76,max_speed_dark_startle_rep_2,0.02029427,2.5,recovery
77,max_speed_dark_startle_rep_1,0.02326155,2.5,recovery
77,max_speed_dark_startle_rep_2,0.00216867,2.5,recovery
78,max_speed_dark_startle_rep_1,0.00382233,2.5,recovery
78,max_speed_dark_startle_rep_2,0.01584144,2.5,recovery
79,max_speed_dark_startle_rep_1,0.02691771,2.5,recovery
79,max_speed_dark_startle_rep_2,0.02801113,2.5,recovery
80,max_speed_dark_startle_rep_1,0.0308922,2.5,recovery
80,max_speed_dark_startle_rep_2,0.00357573,2.5,recovery
61,diff_max_speed_dark_startle_rep_1,0.03621439,2.5,recovery
61,diff_max_speed_dark_startle_rep_2,-0.00048987,2.5,recovery
62,diff_max_speed_dark_startle_rep_1,-0.02338341,2.5,recovery
62,diff_max_speed_dark_startle_rep_2,0.0001,2.5,recovery
63,diff_max_speed_dark_startle_rep_1,0.03826053,2.5,recovery
63,diff_max_speed_dark_startle_rep_2,0.00169621,2.5,recovery
64,diff_max_speed_dark_startle_rep_1,-0.01742065,2.5,recovery
64,diff_max_speed_dark_startle_rep_2,0.03840094,2.5,recovery
65,diff_max_speed_dark_startle_rep_1,-0.00040262,2.5,recovery
65,diff_max_speed_dark_startle_rep_2,0.00197263,2.5,recovery
66,diff_max_speed_dark_startle_rep_1,0.01286955,2.5,recovery
66,diff_max_speed_dark_startle_rep_2,0.01111412,2.5,recovery
67,diff_max_speed_dark_startle_rep_1,0.02528532,2.5,recovery
67,diff_max_speed_dark_startle_rep_2,0.0049443,2.5,recovery
69,diff_max_speed_dark_startle_rep_1,-0.00032294,2.5,recovery
69,diff_max_speed_dark_startle_rep_2,0.00197298,2.5,recovery
70,diff_max_speed_dark_startle_rep_1,-0.00078514,2.5,recovery
70,diff_max_speed_dark_startle_rep_2,-0.00012581,2.5,recovery
71,diff_max_speed_dark_startle_rep_1,-0.00041485,2.5,recovery
71,diff_max_speed_dark_startle_rep_2,-0.00020889,2.5,recovery
72,diff_max_speed_dark_startle_rep_1,-0.0017231,2.5,recovery
72,diff_max_speed_dark_startle_rep_2,-0.02248162,2.5,recovery
73,diff_max_speed_dark_startle_rep_1,0.02282674,2.5,recovery
73,diff_max_speed_dark_startle_rep_2,0.0207294,2.5,recovery
74,diff_max_speed_dark_startle_rep_1,3.282e-05,2.5,recovery
74,diff_max_speed_dark_startle_rep_2,0.0006924,2.5,recovery
75,diff_max_speed_dark_startle_rep_1,-0.01439076,2.5,recovery
75,diff_max_speed_dark_startle_rep_2,0.00010118,2.5,recovery
76,diff_max_speed_dark_startle_rep_1,0.01486713,2.5,recovery
76,diff_max_speed_dark_startle_rep_2,-0.01528925,2.5,recovery
77,diff_max_speed_dark_startle_rep_1,-0.01832878,2.5,recovery
77,diff_max_speed_dark_startle_rep_2,0.00011949,2.5,recovery
78,diff_max_speed_dark_startle_rep_1,0.00089511,2.5,recovery
78,diff_max_speed_dark_startle_rep_2,-0.0140823,2.5,recovery
79,diff_max_speed_dark_startle_rep_1,-0.00011144,2.5,recovery
79,diff_max_speed_dark_startle_rep_2,0.00241122,2.5,recovery
80,diff_max_speed_dark_startle_rep_1,-0.02781501,2.5,recovery
80,diff_max_speed_dark_startle_rep_2,0.00062239,2.5,recovery
61,avg_latency_max_speed_dark_startle_rep_1,0.58658994,2.5,recovery
61,avg_latency_max_speed_dark_startle_rep_2,0.79989537,2.5,recovery
62,avg_latency_max_speed_dark_startle_rep_1,0.77323219,2.5,recovery
62,avg_latency_max_speed_dark_startle_rep_2,0.72657163,2.5,recovery
63,avg_latency_max_speed_dark_startle_rep_1,0.57325835,2.5,recovery
63,avg_latency_max_speed_dark_startle_rep_2,0.67324527,2.5,recovery
64,avg_latency_max_speed_dark_startle_rep_1,0.64658209,2.5,recovery
64,avg_latency_max_speed_dark_startle_rep_2,0.48660302,2.5,recovery
65,avg_latency_max_speed_dark_startle_rep_1,0.259966,2.5,recovery
65,avg_latency_max_speed_dark_startle_rep_2,0.32662394,2.5,recovery
66,avg_latency_max_speed_dark_startle_rep_1,0.68657686,2.5,recovery
66,avg_latency_max_speed_dark_startle_rep_2,0.53992938,2.5,recovery
67,avg_latency_max_speed_dark_startle_rep_1,0.53992938,2.5,recovery
67,avg_latency_max_speed_dark_startle_rep_2,0.6399163,2.5,recovery
69,avg_latency_max_speed_dark_startle_rep_1,0.32662394,2.5,recovery
69,avg_latency_max_speed_dark_startle_rep_2,0.69990845,2.5,recovery
70,avg_latency_max_speed_dark_startle_rep_1,0.43994246,2.5,recovery
70,avg_latency_max_speed_dark_startle_rep_2,0.28662918,2.5,recovery
71,avg_latency_max_speed_dark_startle_rep_1,0.30662656,2.5,recovery
71,avg_latency_max_speed_dark_startle_rep_2,0.3799503,2.5,recovery
72,avg_latency_max_speed_dark_startle_rep_1,0.70657425,2.5,recovery
72,avg_latency_max_speed_dark_startle_rep_2,0.81989276,2.5,recovery
73,avg_latency_max_speed_dark_startle_rep_1,0.88655071,2.5,recovery
73,avg_latency_max_speed_dark_startle_rep_2,0.73323743,2.5,recovery
74,avg_latency_max_speed_dark_startle_rep_1,0.16664487,2.5,recovery
74,avg_latency_max_speed_dark_startle_rep_2,0.45993984,2.5,recovery
75,avg_latency_max_speed_dark_startle_rep_1,0.57992415,2.5,recovery
75,avg_latency_max_speed_dark_startle_rep_2,0.41994507,2.5,recovery
76,avg_latency_max_speed_dark_startle_rep_1,0.47993722,2.5,recovery
76,avg_latency_max_speed_dark_startle_rep_2,0.7665664,2.5,recovery
77,avg_latency_max_speed_dark_startle_rep_1,0.59325574,2.5,recovery
77,avg_latency_max_speed_dark_startle_rep_2,0.51993199,2.5,recovery
78,avg_latency_max_speed_dark_startle_rep_1,0.43327666,2.5,recovery
78,avg_latency_max_speed_dark_startle_rep_2,0.65324789,2.5,recovery
79,avg_latency_max_speed_dark_startle_rep_1,0.57325835,2.5,recovery
79,avg_latency_max_speed_dark_startle_rep_2,0.5132662,2.5,recovery
80,avg_latency_max_speed_dark_startle_rep_1,0.64658209,2.5,recovery
80,avg_latency_max_speed_dark_startle_rep_2,0.68657686,2.5,recovery
61,max_speed_dark_startle_all,0.07715204,2.5,recovery
62,max_speed_dark_startle_all,0.06401726,2.5,recovery
63,max_speed_dark_startle_all,0.03992599,2.5,recovery
64,max_speed_dark_startle_all,0.04515072,2.5,recovery
65,max_speed_dark_startle_all,0.01977515,2.5,recovery
66,max_speed_dark_startle_all,0.04507179,2.5,recovery
67,max_speed_dark_startle_all,0.04286399,2.5,recovery
69,max_speed_dark_startle_all,0.02865193,2.5,recovery
70,max_speed_dark_startle_all,0.00466674,2.5,recovery
71,max_speed_dark_startle_all,0.00431541,2.5,recovery
72,max_speed_dark_startle_all,0.03657845,2.5,recovery
73,max_speed_dark_startle_all,0.04010075,2.5,recovery
74,max_speed_dark_startle_all,0.00393769,2.5,recovery
75,max_speed_dark_startle_all,0.01650178,2.5,recovery
76,max_speed_dark_startle_all,0.02029427,2.5,recovery
77,max_speed_dark_startle_all,0.02326155,2.5,recovery
78,max_speed_dark_startle_all,0.01584144,2.5,recovery
79,max_speed_dark_startle_all,0.02801113,2.5,recovery
